eventtype,event_name,control,prpf38,prpf8,prpf8_diff,prpf38_diff,symbol
MXE,1:155161974:155162074:-@1:155160639:155160688:-@1:155160484:155160530:-@1:155159931:155160052:-,0.226,0.342,0.316,same,higher,MUC1
MXE,1:155161974:155162074:-@1:155160639:155160688:-@1:155160484:155160530:-@1:155160198:155160334:-,0.016,0.026,0.048,same,same,MUC1
MXE,1:155161974:155162074:-@1:155160639:155160707:-@1:155159931:155160020:-@1:155159701:155159850:-,0.062,0.07,0.114,same,same,MUC1
MXE,1:155161974:155162074:-@1:155160639:155160707:-@1:155159931:155160020:-@1:155159701:155159850:-,0.062,0.07,0.114,same,same,RP11-201K10.3
MXE,1:155161974:155162074:-@1:155160639:155160707:-@1:155160484:155160488:-@1:155159931:155160052:-,0.16,0.17,0.208,same,same,MUC1
MXE,1:155161974:155162074:-@1:155160639:155160707:-@1:155160484:155160488:-@1:155160198:155160334:-,0.092,0.102,0.084,same,same,MUC1
MXE,1:155161974:155162074:-@1:155160639:155160707:-@1:155160484:155160530:-@1:155159931:155160052:-,0.396,0.406,0.346,same,same,MUC1
MXE,1:155161974:155162074:-@1:155160639:155160707:-@1:155160484:155160530:-@1:155160198:155160334:-,0.058,0.066,0.064,same,same,MUC1
MXE,1:155161974:155162074:-@1:155160639:155160761:-@1:155159931:155160020:-@1:155159701:155159850:-,0.388,0.402,0.462,same,same,MUC1
MXE,1:155161974:155162074:-@1:155160639:155160761:-@1:155159931:155160020:-@1:155159701:155159850:-,0.388,0.402,0.462,same,same,RP11-201K10.3
MXE,1:155161974:155162074:-@1:155160639:155160761:-@1:155160484:155160488:-@1:155159931:155160052:-,0.978,0.932,0.92,same,same,MUC1
MXE,1:155161974:155162074:-@1:155160639:155160761:-@1:155160484:155160488:-@1:155160198:155160334:-,0.706,0.692,0.792,same,same,MUC1
MXE,1:155161974:155162074:-@1:155160639:155160761:-@1:155160484:155160530:-@1:155159931:155160052:-,0.944,0.918,0.88,same,same,MUC1
MXE,1:155161974:155162074:-@1:155160639:155160761:-@1:155160484:155160530:-@1:155160198:155160334:-,0.422,0.432,0.518,same,same,MUC1
MXE,1:155187755:155187840:-@1:155187496:155187637:-@1:155187310:155187384:-@1:155187031:155187164:-,0.066,0.06,0.134,same,same,GBAP1
MXE,1:155580830:155580899:+@1:155581007:155581032:+@1:155581340:155581394:+@1:155581480:155581618:+,0.358,0.348,0.29,same,same,MSTO1
MXE,1:155580830:155580899:+@1:155581007:155581032:+@1:155581340:155581394:+@1:155581480:155581618:+,0.358,0.348,0.29,same,same,MSTO2P
MXE,1:155642351:155642522:-@1:155640111:155640255:-@1:155638418:155638568:-@1:155631098:155631214:-,0.518,0.526,0.49,same,same,MSTO1
MXE,1:155642351:155642522:-@1:155640111:155640255:-@1:155638418:155638568:-@1:155631098:155631214:-,0.518,0.526,0.49,same,same,MSTO2P
MXE,1:155642351:155642522:-@1:155640111:155640255:-@1:155638418:155638568:-@1:155631098:155631214:-,0.518,0.526,0.49,same,same,YY1AP1
MXE,1:155658450:155658565:-@1:155657862:155657992:-@1:155650173:155650247:-@1:155649200:155649303:-,0.978,0.976,0.968,same,same,DAP3
MXE,1:155658450:155658565:-@1:155657862:155657992:-@1:155650173:155650247:-@1:155649200:155649303:-,0.978,0.976,0.968,same,same,MSTO1
MXE,1:155658450:155658565:-@1:155657862:155657992:-@1:155650173:155650247:-@1:155649200:155649303:-,0.978,0.976,0.968,same,same,MSTO2P
MXE,1:155658450:155658565:-@1:155657862:155657992:-@1:155650173:155650247:-@1:155649200:155649303:-,0.978,0.976,0.968,same,same,YY1AP1
MXE,1:155658450:155658565:-@1:155657862:155657992:-@1:155650207:155650247:-@1:155649200:155649303:-,0.472,0.42,0.436,same,same,DAP3
MXE,1:155658450:155658565:-@1:155657862:155657992:-@1:155650207:155650247:-@1:155649200:155649303:-,0.472,0.42,0.436,same,same,MSTO1
MXE,1:155658450:155658565:-@1:155657862:155657992:-@1:155650207:155650247:-@1:155649200:155649303:-,0.472,0.42,0.436,same,same,MSTO2P
MXE,1:155658450:155658565:-@1:155657862:155657992:-@1:155650207:155650247:-@1:155649200:155649303:-,0.472,0.42,0.436,same,same,YY1AP1
MXE,1:155658721:155658791:-@1:155657862:155657992:-@1:155650173:155650247:-@1:155649200:155649303:-,0.95,0.938,0.898,same,same,DAP3
MXE,1:155658721:155658791:-@1:155657862:155657992:-@1:155650173:155650247:-@1:155649200:155649303:-,0.95,0.938,0.898,same,same,MSTO1
MXE,1:155658721:155658791:-@1:155657862:155657992:-@1:155650173:155650247:-@1:155649200:155649303:-,0.95,0.938,0.898,same,same,MSTO2P
MXE,1:155658721:155658791:-@1:155657862:155657992:-@1:155650173:155650247:-@1:155649200:155649303:-,0.95,0.938,0.898,same,same,YY1AP1
MXE,1:155658721:155658791:-@1:155657862:155657992:-@1:155650207:155650247:-@1:155649200:155649303:-,0.358,0.354,0.348,same,same,DAP3
MXE,1:155658721:155658791:-@1:155657862:155657992:-@1:155650207:155650247:-@1:155649200:155649303:-,0.358,0.354,0.348,same,same,MSTO1
MXE,1:155658721:155658791:-@1:155657862:155657992:-@1:155650207:155650247:-@1:155649200:155649303:-,0.358,0.354,0.348,same,same,MSTO2P
MXE,1:155658721:155658791:-@1:155657862:155657992:-@1:155650207:155650247:-@1:155649200:155649303:-,0.358,0.354,0.348,same,same,YY1AP1
MXE,1:155679564:155679615:+@1:155686797:155686919:+@1:155691308:155691409:+@1:155695173:155695281:+,0.502,0.498,0.484,same,same,DAP3
MXE,1:155679564:155679615:+@1:155686797:155686919:+@1:155691308:155691409:+@1:155695173:155695281:+,0.502,0.498,0.484,same,same,MSTO1
MXE,1:155679564:155679615:+@1:155686797:155686919:+@1:155691308:155691409:+@1:155695173:155695281:+,0.502,0.498,0.484,same,same,MSTO2P
MXE,1:155679564:155679615:+@1:155686797:155686919:+@1:155691308:155691409:+@1:155695173:155695281:+,0.502,0.498,0.484,same,same,RP11-243J18.2
MXE,1:155686797:155686919:+@1:155691308:155691409:+@1:155695173:155695202:+@1:155695783:155695810:+,0.936,0.916,0.904,same,same,DAP3
MXE,1:155686797:155686919:+@1:155691308:155691409:+@1:155695173:155695202:+@1:155695783:155695810:+,0.936,0.916,0.904,same,same,MSTO1
MXE,1:155686797:155686919:+@1:155691308:155691409:+@1:155695173:155695202:+@1:155695783:155695810:+,0.936,0.916,0.904,same,same,MSTO2P
MXE,1:155701147:155701206:+@1:155701735:155701824:+@1:155706737:155706854:+@1:155707948:155708320:+,0.448,0.44,0.422,same,same,DAP3
MXE,1:155701147:155701206:+@1:155701735:155701824:+@1:155706737:155706854:+@1:155707948:155708320:+,0.448,0.44,0.422,same,same,MSTO1
MXE,1:155701147:155701206:+@1:155701735:155701824:+@1:155706737:155706854:+@1:155707948:155708320:+,0.448,0.44,0.422,same,same,MSTO2P
MXE,1:155823067:155823597:-@1:155802623:155802741:-@1:155801326:155801411:-@1:155796628:155796819:-,0.426,0.316,0.328,same,lower,GON4L
MXE,1:155823067:155823597:-@1:155802623:155802741:-@1:155801326:155801411:-@1:155796628:155796819:-,0.426,0.316,0.328,same,lower,RP11-101O6.2
MXE,1:155989804:155989958:-@1:155988061:155988159:-@1:155981601:155981678:-@1:155978839:155979441:-,0.548,0.548,0.546,same,same,SSR2
MXE,1:1560666:1560808:+@1:1560926:1561033:+@1:1562030:1562134:+@1:1562217:1562379:+,0.384,0.374,0.31,same,same,MIB2
MXE,1:1560666:1560808:+@1:1560938:1561033:+@1:1562030:1562134:+@1:1562217:1562379:+,0.158,0.176,0.166,same,same,MIB2
MXE,1:156182798:156182967:+@1:156195348:156195459:+@1:156202111:156202216:+@1:156203419:156203519:+,0.018,0.012,0.016,same,same,PMF1
MXE,1:156182798:156182967:+@1:156195348:156195459:+@1:156202111:156202216:+@1:156203419:156203519:+,0.018,0.012,0.016,same,same,PMF1-BGLAP
MXE,1:156307945:156308038:-@1:156305618:156305679:-@1:156304659:156304709:-@1:156303338:156303434:-,0.998,0.986,0.916,same,same,CCT3
MXE,1:156307945:156308038:-@1:156305618:156305679:-@1:156304659:156304709:-@1:156303338:156303434:-,0.998,0.986,0.916,same,same,TSACC
MXE,1:156307945:156308038:-@1:156307468:156307580:-@1:156306870:156307031:-@1:156305618:156305679:-,0.932,0.958,0.938,same,same,CCT3
MXE,1:156307945:156308038:-@1:156307468:156307580:-@1:156306870:156307031:-@1:156305618:156305679:-,0.932,0.958,0.938,same,same,TSACC
MXE,1:156337535:156337664:-@1:156305618:156305679:-@1:156304659:156304709:-@1:156303338:156303434:-,0.106,0.172,0.094,same,same,CCT3
MXE,1:156337535:156337664:-@1:156305618:156305679:-@1:156304659:156304709:-@1:156303338:156303434:-,0.106,0.172,0.094,same,same,TSACC
MXE,1:156384446:156384545:-@1:156383205:156383289:-@1:156377634:156377767:-@1:156374048:156374393:-,0.624,0.862,0.726,higher,higher,C1orf61
MXE,1:156384446:156384545:-@1:156383848:156384090:-@1:156377634:156377767:-@1:156374048:156374393:-,0.126,0.106,0.066,same,same,C1orf61
MXE,1:156384446:156384545:-@1:156383848:156384090:-@1:156383205:156383289:-@1:156374048:156374393:-,0.118,0.07,0.042,same,same,C1orf61
MXE,1:156384446:156384545:-@1:156383848:156384090:-@1:156383205:156383289:-@1:156377634:156377767:-,0.432,0.594,0.534,higher,higher,C1orf61
MXE,1:156384446:156384545:-@1:156383876:156384090:-@1:156383205:156383289:-@1:156377634:156377767:-,0.472,0.576,0.47,same,higher,C1orf61
MXE,1:156389963:156390128:-@1:156384446:156384545:-@1:156377634:156377767:-@1:156374048:156374393:-,0.768,0.872,0.76,same,higher,C1orf61
MXE,1:156389963:156390128:-@1:156384446:156384545:-@1:156377634:156377767:-@1:156374048:156374393:-,0.768,0.872,0.76,same,higher,MIR9-1
MXE,1:156452229:156452432:-@1:156450626:156450763:-@1:156449378:156449588:-@1:156449082:156449138:-,0.494,0.506,0.51,same,same,MEF2D
MXE,1:156452229:156452432:-@1:156450626:156450763:-@1:156450435:156450569:-@1:156449378:156449588:-,0.988,0.928,0.828,lower,same,MEF2D
MXE,1:1581134:1581245:-@1:1580940:1581004:-@1:1580821:1580869:-@1:1580487:1580665:-,0.114,0.15,0.306,higher,same,CDK11B
MXE,1:1586823:1586938:-@1:1581487:1581504:-@1:1581359:1581409:-@1:1581134:1581245:-,0.93,0.906,0.816,lower,same,CDK11B
MXE,1:15959934:15960060:+@1:15960293:15960374:+@1:15964802:15964929:+@1:15970017:15970145:+,0.016,0.012,0.036,same,same,DDI2
MXE,1:159901602:159901718:-@1:159901243:159901393:-@1:159900928:159901051:-@1:159900482:159900657:-,0.54,0.524,0.516,same,same,IGSF9
MXE,1:160231907:160232241:-@1:160231075:160231148:-@1:160213750:160213824:-@1:160209487:160210160:-,0.14,0.176,0.16,same,same,DCAF8
MXE,1:160231907:160232241:-@1:160231075:160231148:-@1:160213750:160213824:-@1:160209487:160210160:-,0.14,0.176,0.16,same,same,RP11-574F21.2
MXE,1:160232066:160232266:-@1:160231075:160231115:-@1:160213750:160213824:-@1:160209487:160210160:-,0.036,0.086,0.06,same,same,DCAF8
MXE,1:160232066:160232266:-@1:160231075:160231115:-@1:160213750:160213824:-@1:160209487:160210160:-,0.036,0.086,0.06,same,same,RP11-574F21.2
MXE,1:160232066:160232266:-@1:160231075:160231148:-@1:160213750:160213824:-@1:160209487:160210160:-,0.082,0.138,0.09,same,same,DCAF8
MXE,1:160232066:160232266:-@1:160231075:160231148:-@1:160213750:160213824:-@1:160209487:160210160:-,0.082,0.138,0.09,same,same,RP11-574F21.2
MXE,1:160232239:160232321:-@1:160231075:160231140:-@1:160213750:160213824:-@1:160209487:160210160:-,0.032,0.068,0.044,same,same,DCAF8
MXE,1:160232239:160232321:-@1:160231075:160231140:-@1:160213750:160213824:-@1:160209487:160210160:-,0.032,0.068,0.044,same,same,RP11-574F21.2
MXE,1:160232239:160232321:-@1:160231075:160231148:-@1:160213750:160213824:-@1:160209487:160210160:-,0.09,0.1,0.094,same,same,DCAF8
MXE,1:160232239:160232321:-@1:160231075:160231148:-@1:160213750:160213824:-@1:160209487:160210160:-,0.09,0.1,0.094,same,same,RP11-574F21.2
MXE,1:160247921:160247981:-@1:160233055:160233252:-@1:160213750:160213824:-@1:160209487:160210160:-,0.004,0.004,0.002,same,same,DCAF8
MXE,1:160247921:160247981:-@1:160233055:160233252:-@1:160213750:160213824:-@1:160209487:160210160:-,0.004,0.004,0.002,same,same,PEX19
MXE,1:160247921:160247981:-@1:160233055:160233252:-@1:160213750:160213824:-@1:160209487:160210160:-,0.004,0.004,0.002,same,same,RP11-179G5.1
MXE,1:160247921:160247981:-@1:160233055:160233252:-@1:160213750:160213824:-@1:160209487:160210160:-,0.004,0.004,0.002,same,same,RP11-574F21.2
MXE,1:160313176:160313271:+@1:160313494:160313592:+@1:160314266:160314404:+@1:160314512:160314616:+,0.912,0.888,0.9,same,same,COPA
MXE,1:160313176:160313271:+@1:160313494:160313592:+@1:160314266:160314404:+@1:160314512:160314616:+,0.912,0.888,0.9,same,same,NCSTN
MXE,1:160313176:160313271:+@1:160313494:160313678:+@1:160314266:160314404:+@1:160314512:160314616:+,0.194,0.276,0.546,higher,same,COPA
MXE,1:160313176:160313271:+@1:160313494:160313678:+@1:160314266:160314404:+@1:160314512:160314616:+,0.194,0.276,0.546,higher,same,NCSTN
MXE,1:161102341:161102478:-@1:161100605:161100633:-@1:161094130:161094316:-@1:161093928:161094000:-,0.034,0.036,0.032,same,same,DEDD
MXE,1:161102341:161102478:-@1:161100605:161100633:-@1:161094130:161094316:-@1:161093928:161094000:-,0.034,0.036,0.032,same,same,NIT1
MXE,1:161102341:161102478:-@1:161100605:161100633:-@1:161094204:161094316:-@1:161093928:161094000:-,0.062,0.064,0.066,same,same,DEDD
MXE,1:161102341:161102478:-@1:161100605:161100633:-@1:161094204:161094316:-@1:161093928:161094000:-,0.062,0.064,0.066,same,same,NIT1
MXE,1:161102341:161102478:-@1:161100605:161100637:-@1:161094130:161094316:-@1:161093928:161094000:-,0.248,0.28,0.276,same,same,DEDD
MXE,1:161102341:161102478:-@1:161100605:161100637:-@1:161094130:161094316:-@1:161093928:161094000:-,0.248,0.28,0.276,same,same,NIT1
MXE,1:161102341:161102478:-@1:161100605:161100637:-@1:161094204:161094316:-@1:161093928:161094000:-,0.388,0.414,0.43,same,same,DEDD
MXE,1:161102341:161102478:-@1:161100605:161100637:-@1:161094204:161094316:-@1:161093928:161094000:-,0.388,0.414,0.43,same,same,NIT1
MXE,1:161136890:161137276:+@1:161137785:161137917:+@1:161138203:161138366:+@1:161138783:161138973:+,0.42,0.338,0.224,lower,same,PPOX
MXE,1:161182141:161182270:+@1:161182382:161182444:+@1:161182880:161182972:+@1:161183170:161183265:+,0.976,0.968,0.964,same,same,NDUFS2
MXE,1:162769533:162769727:+@1:162770003:162770104:+@1:162773221:162773325:+@1:162774057:162774113:+,0.004,0.012,0.012,same,same,HSD17B7
MXE,1:16299534:16299620:-@1:16274786:16274992:-@1:16273430:16273618:-@1:16272649:16272789:-,0.44,0.432,0.422,same,same,RP11-5P18.1
MXE,1:16299534:16299620:-@1:16274786:16274992:-@1:16273430:16273618:-@1:16272649:16272789:-,0.44,0.432,0.422,same,same,ZBTB17
MXE,1:163291412:163291542:-@1:163288972:163289081:-@1:163278334:163278421:-@1:163276023:163276119:-,0.782,0.844,0.818,same,same,NUF2
MXE,1:163291412:163291542:-@1:163288972:163289081:-@1:163278334:163278421:-@1:163276023:163276119:-,0.782,0.844,0.818,same,same,RGS5
MXE,1:163291412:163291542:-@1:163288972:163289081:-@1:163278334:163278421:-@1:163276023:163276119:-,0.782,0.844,0.818,same,same,RP11-267N12.3
MXE,1:16693738:16693803:+@1:16713550:16713620:+@1:16713997:16714289:+@1:16717870:16717919:+,0.56,0.85,0.496666666666667,same,higher,RP11-430L17.1
MXE,1:16693738:16693803:+@1:16713550:16713620:+@1:16713997:16714289:+@1:16717870:16717919:+,0.56,0.85,0.496666666666667,same,higher,SPATA21
MXE,1:16693738:16693803:+@1:16713550:16713620:+@1:16713997:16714289:+@1:16717870:16717919:+,0.56,0.85,0.496666666666667,same,higher,SZRD1
MXE,1:16693738:16693803:+@1:16713550:16713620:+@1:16717045:16717121:+@1:16717870:16717919:+,0.288,0.392,0.288,same,higher,RP11-430L17.1
MXE,1:16693738:16693803:+@1:16713550:16713620:+@1:16717045:16717121:+@1:16717870:16717919:+,0.288,0.392,0.288,same,higher,SPATA21
MXE,1:16693738:16693803:+@1:16713550:16713620:+@1:16717045:16717121:+@1:16717870:16717919:+,0.288,0.392,0.288,same,higher,SZRD1
MXE,1:16693738:16693803:+@1:16713997:16714289:+@1:16717045:16717121:+@1:16717870:16717919:+,0.18,0.16,0.264,same,same,RP11-430L17.1
MXE,1:16693738:16693803:+@1:16713997:16714289:+@1:16717045:16717121:+@1:16717870:16717919:+,0.18,0.16,0.264,same,same,SPATA21
MXE,1:16693738:16693803:+@1:16713997:16714289:+@1:16717045:16717121:+@1:16717870:16717919:+,0.18,0.16,0.264,same,same,SZRD1
MXE,1:167190128:167190195:+@1:167210644:167210847:+@1:167227057:167227154:+@1:167301707:167301772:+,0.77,0.666666666666667,0.57,lower,lower,POU2F1
MXE,1:167190128:167190195:+@1:167210644:167210847:+@1:167272711:167272811:+@1:167301707:167301772:+,0.435,0.5875,0.37,same,higher,POU2F1
MXE,1:167190128:167190195:+@1:167227057:167227154:+@1:167272711:167272811:+@1:167301707:167301772:+,0.263333333333333,0.435,0.373333333333333,higher,higher,POU2F1
MXE,1:167653137:167653238:+@1:167654658:167654747:+@1:167659286:167659357:+@1:167663336:167663539:+,0.498,0.432,0.446,same,same,RCSD1
MXE,1:16767231:16767348:+@1:16770127:16770227:+@1:16774365:16774469:+@1:16775588:16775696:+,0.72,0.75,0.702,same,same,NECAP2
MXE,1:167973771:167974031:+@1:167985019:167985189:+@1:167988783:167988905:+@1:167992226:167992285:+,0.138,0.152,0.168,same,same,DCAF6
MXE,1:168106403:168106536:-@1:168104144:168104274:-@1:168083694:168083787:-@1:168073715:168074132:-,0.23,0.41,0.314,same,higher,GPR161
MXE,1:16817113:16817278:-@1:16816180:16816286:-@1:16812921:16813156:-@1:16812064:16812160:-,0.196,0.188,0.11,same,same,CROCCP3
MXE,1:169199956:169200057:-@1:169159881:169159943:-@1:169138671:169138792:-@1:169101769:169102055:-,0.282,0.524,0.718,higher,higher,ATP1B1
MXE,1:169199956:169200057:-@1:169159881:169159943:-@1:169138671:169138792:-@1:169101769:169102055:-,0.282,0.524,0.718,higher,higher,NME7
MXE,1:169199956:169200057:-@1:169159881:169159943:-@1:169138685:169138792:-@1:169101769:169102055:-,0.03,0.096,0.394,higher,same,ATP1B1
MXE,1:169199956:169200057:-@1:169159881:169159943:-@1:169138685:169138792:-@1:169101769:169102055:-,0.03,0.096,0.394,higher,same,NME7
MXE,1:169272383:169272433:-@1:169271545:169271612:-@1:169271208:169271291:-@1:169267794:169268001:-,0.846,0.76,0.662,lower,same,NME7
MXE,1:171162474:171162662:+@1:171165788:171165950:+@1:171168485:171168627:+@1:171173004:171173203:+,0.608,0.622,0.56,same,same,FMO2
MXE,1:171162474:171162662:+@1:171165788:171165950:+@1:171168485:171168627:+@1:171173004:171173203:+,0.608,0.622,0.56,same,same,RP1-127D3.4
MXE,1:171557518:171557644:+@1:171558508:171558744:+@1:171560291:171560339:+@1:171560726:171562650:+,0.062,0.016,0.012,same,same,PRRC2C
MXE,1:17256924:17257089:+@1:17257786:17257892:+@1:17263132:17263368:+@1:17264136:17264232:+,0.434,0.388,0.49,same,same,CROCC
MXE,1:175161996:175162135:-@1:175161776:175161852:-@1:175146747:175146820:-@1:175135698:175135873:-,0.326,0.458,0.57,higher,higher,KIAA0040
MXE,1:179262932:179263071:+@1:179271812:179271937:+@1:179292572:179292630:+@1:179304641:179304792:+,0.616,0.6,0.654,same,same,SOAT1
MXE,1:179846828:179846934:-@1:179846374:179846508:-@1:179834571:179834989:-@1:179821767:179821946:-,0.372,0.338,0.352,same,same,IFRG15
MXE,1:179846828:179846934:-@1:179846374:179846508:-@1:179834571:179834989:-@1:179821767:179821946:-,0.372,0.338,0.352,same,same,TOR1AIP2
MXE,1:184023862:184023997:+@1:184027295:184027374:+@1:184039750:184039866:+@1:184041291:184041432:+,0.708,0.56,0.514,lower,lower,TSEN15
MXE,1:19634949:19635136:-@1:19634652:19634756:-@1:19633808:19633904:-@1:19633496:19633595:-,0.35,0.346,0.326,same,same,AKR7A2
MXE,1:19923561:19923603:+@1:19924328:19924347:+@1:19927281:19927465:+@1:19948594:19948641:+,0.298,0.356,0.312,same,same,MINOS1
MXE,1:19923561:19923603:+@1:19924328:19924347:+@1:19927281:19927465:+@1:19948594:19948641:+,0.298,0.356,0.312,same,same,MINOS1-NBL1
MXE,1:19923561:19923603:+@1:19924328:19924347:+@1:19927281:19927465:+@1:19948594:19948641:+,0.298,0.356,0.312,same,same,RPS14P3
MXE,1:19923561:19923603:+@1:19924328:19924347:+@1:19940995:19941088:+@1:19948594:19948641:+,0.26,0.35,0.3,same,same,MINOS1
MXE,1:19923561:19923603:+@1:19924328:19924347:+@1:19940995:19941088:+@1:19948594:19948641:+,0.26,0.35,0.3,same,same,MINOS1-NBL1
MXE,1:19923561:19923603:+@1:19924328:19924347:+@1:19940995:19941088:+@1:19948594:19948641:+,0.26,0.35,0.3,same,same,RPS14P3
MXE,1:19923561:19923603:+@1:19924328:19924347:+@1:19943752:19943830:+@1:19948594:19948641:+,0.03,0.056,0.048,same,same,MINOS1
MXE,1:19923561:19923603:+@1:19924328:19924347:+@1:19943752:19943830:+@1:19948594:19948641:+,0.03,0.056,0.048,same,same,MINOS1-NBL1
MXE,1:19923561:19923603:+@1:19924328:19924347:+@1:19943752:19943830:+@1:19948594:19948641:+,0.03,0.056,0.048,same,same,RPS14P3
MXE,1:19923561:19923603:+@1:19927281:19927465:+@1:19940995:19941088:+@1:19948594:19948641:+,0.402,0.588,0.458,same,higher,MINOS1
MXE,1:19923561:19923603:+@1:19927281:19927465:+@1:19940995:19941088:+@1:19948594:19948641:+,0.402,0.588,0.458,same,higher,MINOS1-NBL1
MXE,1:19923561:19923603:+@1:19927281:19927465:+@1:19940995:19941088:+@1:19948594:19948641:+,0.402,0.588,0.458,same,higher,RPS14P3
MXE,1:19923561:19923603:+@1:19927281:19927465:+@1:19943752:19943830:+@1:19948594:19948641:+,0.042,0.06,0.056,same,same,MINOS1
MXE,1:19923561:19923603:+@1:19927281:19927465:+@1:19943752:19943830:+@1:19948594:19948641:+,0.042,0.06,0.056,same,same,MINOS1-NBL1
MXE,1:19923561:19923603:+@1:19927281:19927465:+@1:19943752:19943830:+@1:19948594:19948641:+,0.042,0.06,0.056,same,same,RPS14P3
